listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score,rank
920053,서울특별시 강남구 논현동,37.5111689919,127.0236166309,기타,월세,0,0,65000000,4200000,800000,149.73,3.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,172.8026925605179,76.9324848514431,10,1,0.6,0,3,1,31,5000000,0.9318187580821016,102976972.72727272,1.0,9.47753396029258,15.0,24.477533960292583,0.8608895352485549,89.04424910393419,243
902019,서울특별시 서초구 잠원동,37.5114076551,127.0192145883,기타,월세,0,0,30000000,2600000,400000,115.7,4.0,T,3120185,11650540,388874.5,478718.0,397097.625,0,2,0,0,216.75294885951004,83.76850191886801,14,1,0.3999999999999999,0,1,4,36,3000000,0.685269786393382,59345727.27272727,1.0,9.615772715109312,15.0,24.615772715109312,0.820206439800721,86.1312557001634,391
902021,서울특별시 강남구 신사동,37.519003936,127.0245240463,기타,월세,0,0,30000000,1900000,0,66.1,4.0,T,3120186,11680510,373769.5,469697.75,332457.375,0,2,0,0,467.74695527213635,109.14116846030242,4,1,0.3999999999999999,0,1,2,28,1900000,0.3360357683546274,46765363.63636363,1.0,9.811586453299523,15.0,24.811586453299523,0.8137818590420391,85.84522588145246,415
903429,서울특별시 강남구 신사동,37.5209605979,127.0260043126,사무실,월세,0,0,20000000,2000000,0,72.24,2.0,T,3120190,11680510,265091.5,267129.0,233949.25,0,1,0,0,646.28597872649,230.5304605396081,10,1,0.8,0,0,2,30,2000000,0.35372186142592354,38322690.90909091,1.0,9.801669950841603,15.0,24.801669950841603,0.7427003734347581,80.50419795844846,733
910314,서울특별시 강남구 논현동,37.5159607984,127.0303370945,기타,월세,0,0,20000000,1960000,0,52.9,2.0,T,3120191,11680531,378147.0,391751.0,381067.3125,0,1,0,0,218.92861352378944,71.87966978221432,12,1,0.8,0,1,1,23,1960000,0.3961882760612186,33417363.636363637,1.0,9.7778592480814,15.0,24.7778592480814,0.9134960306432709,93.29006154632671,53
910413,서울특별시 강남구 논현동,37.5133632337,127.0264676887,기타,월세,0,0,60000000,6000000,0,198.4,4.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,2,0,0,450.5214116685932,282.93523117970847,6,1,0.3999999999999999,0,0,1,17,6000000,1.1181825096985218,110321454.54545455,1.0,9.373040752351097,15.0,24.373040752351095,0.7480930904392397,80.48002253529407,736
910744,서울특별시 강남구 논현동,37.5133632337,127.0264676887,기타,월세,0,0,60000000,6000000,0,198.4,3.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,2,0,0,450.5214116685932,282.93523117970847,6,1,0.6,0,0,1,17,6000000,1.1181825096985218,110321454.54545455,1.0,9.373040752351097,15.0,24.373040752351095,0.7980930904392397,84.23002253529407,531
902020,서울특별시 서초구 잠원동,37.5114076551,127.0192145883,기타,월세,0,0,30000000,3000000,500000,148.8,3.0,T,3120185,11650540,388874.5,478718.0,397097.625,0,2,0,0,216.75294885951004,83.76850191886801,14,1,0.6,0,1,4,36,3500000,0.7994814174589456,67741090.9090909,1.0,9.551734834294196,15.0,24.551734834294194,0.8702064398007211,89.81721781934827,194
910988,서울특별시 강남구 논현동,37.5171294319,127.0393868044,기타,월세,0,0,90000000,10000000,0,188.0,2.0,T,3120203,11680531,316236.0,342827.25,274934.6875,2,0,0,0,168.99453666840492,52.45995515333489,13,1,0.8,0,2,1,25,10000000,2.0213687554143807,137683636.36363637,0.8715632675699231,8.866628816741834,13.073449013548846,21.94007783029068,0.8407707716360593,84.99788570299512,480
910990,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,기타,월세,0,0,400000000,26850000,9150000,621.5,2.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,0,0,0,221.94949151941455,116.17212172324051,8,1,0.8,0,1,2,15,36000000,6.7090950581911315,557635000.0,0.2151945268858662,6.238244514106583,3.227917903287993,9.466162417394576,0.902617661950509,77.16248706368275,878
